,URLRating,DomainRating,IPFrom,ReferringPageURL,ReferringPageTitle,InternalLinksCount,ExternalLinksCount,LinkURL,TextPre,LinkAnchor,TextPost,Size,Type,NoFollow,Site-wide,Image,Encoding,Alt,FirstSeen,PreviousVisited,LastCheck,Original
189501,0,0,216.58.213.129,http://seotipsbyamit.blogspot.com/2016/07/,Seo Tips: July 2016,51,47,https://backlinko.com/google-keyword-planner,Backlinko:,How to Use the Google Keyword Planner,,40317,href,False,False,False,utf8,,2017-10-08 05:33:27,2017-10-08 05:33:28,2017-11-05 20:20:29,False
189502,0,0,216.58.206.225,http://seotipsbyamit.blogspot.com/2016/07/guide-to-google-keyword-planner-for-seo.html,Seo Tips: Guide to Google Keyword Planner for SEO,50,26,https://backlinko.com/google-keyword-planner,Backlinko:,How to Use the Google Keyword Planner,,37813,href,False,False,False,utf8,,2017-10-04 16:12:46,2017-10-04 16:12:51,2017-10-31 00:51:32,False
189503,0,0,216.58.204.129,http://seotipsbyamit.blogspot.com/2016/08/powerful-seo-tips-that-actually-work.html,Seo Tips: Powerful SEO Tips (That Actually Work),42,136,https://backlinko.com/google-keyword-planner,Back in 2014 I released a guide,that included a chapter on the Google Keyword Planner,.,69947,href,False,False,False,utf8,,2017-10-03 18:47:43,2017-10-03 18:47:45,2017-10-22 17:56:12,False
189504,0,0,216.58.209.225,http://springpersonalinjuryattorney.blogspot.com/2016/10/moz-keyword-explorer-vs-google-keyword.html,Spring Personal Injury Attorney: Moz Keyword Explorer vs. Google Keyword Planner: The Definitive Comparison,7,41,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,22829,href,False,False,False,utf8,,2017-09-23 12:58:00,2017-09-23 12:58:01,2017-10-20 23:15:45,False
189505,0,6,216.58.206.225,http://sultansayed.blogspot.com/2016/10/moz-keyword-explorer-vs-google-keyword.html,Sultan Sayed (SEO Expert Mumbai): Moz Keyword Explorer vs. Google Keyword Planner: The Definitive Comparison,164,67,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,29708,href,False,False,False,utf8,,2017-09-23 06:44:32,2017-10-18 17:29:17,2017-11-01 18:35:00,False
189506,0,6,216.58.206.225,http://sultansayed.blogspot.com/search?updated-max=2016-10-31T08:42:00-07:00&max-results=7&reverse-paginate=true&start=31&by-date=false,Sultan Sayed (SEO Expert Mumbai),124,99,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,30384,href,False,False,False,utf8,,2017-10-08 03:56:53,2017-08-21 15:28:33,2017-10-08 03:56:53,False
189507,0,6,216.58.206.225,http://sultansayed.blogspot.com/search?updated-max=2016-10-31T10:09:00-07:00&max-results=7&reverse-paginate=true,Sultan Sayed (SEO Expert Mumbai),112,97,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,30151,href,False,False,False,utf8,,2017-10-21 15:55:01,2017-10-21 15:55:02,2017-11-06 01:29:15,False
189508,0,6,216.58.206.225,http://sultansayed.blogspot.com/search?updated-max=2016-10-31T13:05:00-07:00&max-results=7&reverse-paginate=true,Sultan Sayed (SEO Expert Mumbai),82,123,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,28245,href,False,False,False,utf8,,2017-10-02 22:34:01,2017-10-02 22:34:01,2017-11-01 03:15:12,False
189509,0,6,216.58.206.225,http://sultansayed.blogspot.com/search?updated-max=2016-10-31T13:05:00-07:00&max-results=7&reverse-paginate=true&start=7&by-date=false,Sultan Sayed (SEO Expert Mumbai),113,124,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,30164,href,False,False,False,utf8,,2017-10-06 09:24:43,2017-10-06 09:24:46,2017-11-06 09:25:14,False
189510,0,0,216.58.208.193,http://surfacemagic.blogspot.com/2016/10/moz-keyword-explorer-vs-google-keyword.html,Surface Magic Blog: Moz Keyword Explorer vs. Google Keyword Planner: The Definitive Comparison,7,78,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,22718,href,False,False,False,utf8,,2017-10-08 21:07:37,2017-09-03 00:57:54,2017-10-08 21:07:37,False
189511,0,0,216.58.205.1,http://topherbiz.blogspot.com/2016/02/a-primer-for-writing-promotional.html,"Topher's Blog: A Primer for Writing Promotional, Informative and Entertaining Content that Captivates Readers",139,20,https://backlinko.com/google-keyword-planner,Google Keyword Planner (,How to use it,),17350,href,False,False,False,utf8,,2017-09-28 04:45:40,2017-09-28 04:45:42,2017-10-31 14:04:12,False
189512,0,0,216.58.205.1,http://topherbiz.blogspot.com/2016/06/seo-tips-complete-list-201-actionable.html,Topher's Blog: SEO Tips: The Complete List (201 Actionable Techniques),138,165,https://backlinko.com/google-keyword-planner,Back in 2014 I released a guide,that included a chapter on the Google Keyword Planner,.,57023,href,False,False,False,utf8,,2017-10-04 22:19:31,2017-10-18 03:13:07,2017-11-04 07:49:14,False
189513,0,0,216.58.205.1,http://topherbiz.blogspot.com/2016/10/moz-keyword-explorer-vs-google-keyword.html,Topher's Blog: Moz Keyword Explorer vs. Google Keyword Planner: The Definitive Comparison,137,64,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,26837,href,False,False,False,utf8,,2017-10-03 16:25:28,2017-10-18 01:20:51,2017-10-31 20:23:00,False
189514,0,0,216.58.205.1,http://topherbiz.blogspot.com/2016/12/the-definitive-guide-to-keyword.html,Topher's Blog: The Definitive Guide to Keyword Research (Updated),137,24,https://backlinko.com/google-keyword-planner,,Chapter 2: Google Keyword Planner,–I’ll show you how to get the most from Google’s,15292,href,False,False,False,utf8,,2017-09-28 04:13:33,2017-10-21 07:17:08,2017-10-30 14:45:08,False
189515,0,0,216.58.198.193,http://topherbiz.blogspot.com/2017/06/seo-copywriting-17-powerful-secrets.html,Topher's Blog: SEO Copywriting: 17 Powerful Secrets (Updated for 2017),137,50,https://backlinko.com/google-keyword-planner,for long tail keywords that may not show up in,the Google Keyword Planner,:,30756,href,False,False,False,utf8,,2017-09-24 23:28:26,2017-10-03 18:54:51,2017-10-21 01:59:55,False
189516,0,14,172.217.22.129,http://vertaks.blogspot.com/2016/10/moz-keyword-explorer-vs-google-keyword.html,Celebrity gossip: Moz Keyword Explorer vs. Google Keyword Planner: The Definitive Comparison,7,62,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,21005,href,False,False,False,utf8,,2017-09-22 20:14:00,2017-09-22 20:14:01,2017-10-28 19:55:10,False
189517,0,4,198.252.107.149,https://elavat.com/moz-keyword-explorer-vs-google-keyword-planner-the-definitive-comparison/,Moz Keyword Explorer vs. Google Keyword Planner: The Definitive Comparison -,18,22,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,51310,href,True,False,False,utf8,,2017-10-09 12:46:23,2017-08-27 16:34:51,2017-10-09 12:46:23,False
189518,0,0,104.24.98.206,http://heavytransportationworld.com/keyword-planner-exact-match/,Keyword Planner Exact Match | Heavy Transportaion World,29,7,https://backlinko.com/google-keyword-planner,,Google Keyword Planner – No-Nonsense Guide to Finding …,"– In order to use the Google Keyword Planner, you’ll",6486,href,False,False,False,utf8,,2017-09-27 19:46:29,2017-10-21 00:49:30,2017-10-29 01:02:04,False
189519,0,0,104.24.98.206,http://heavytransportationworld.com/keywords-planner/,Keywords Planner | Heavy Transportaion World,30,9,https://backlinko.com/google-keyword-planner,,Google Keyword Planner – No-Nonsense Guide to Finding …,– Here I’ll show you how to use the three,6530,href,True,False,False,utf8,,2017-09-24 02:26:33,2017-10-24 11:59:50,2017-11-04 19:27:27,False
189520,0,7,173.167.140.113,http://ipbwebmaster.com/blogs/entry/260-moz-keyword-explorer-vs-google-keyword-planner-the-definitive-comparison/,Moz Keyword Explorer vs. Google Keyword Planner: The Definitive Comparison - SEO Blog - IPB Webmaster - IPB SEO - Tweaks - Mods - Optimization,27,30,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,39216,href,False,False,False,utf8,,2017-09-24 02:24:00,2017-10-15 20:41:51,2017-10-23 19:56:35,False
189521,0,18,104.31.84.131,http://www.keyosa.com/search/keyword-planner,keyword planner | Google Keyword Planner - Google AdWords,71,21,https://backlinko.com/google-keyword-planner,GoogleKeyword Planner- Backlinko,,,34249,href,True,False,False,utf8,,2017-11-06 05:04:29,,2017-11-06 05:04:29,True
189522,0,6,77.104.129.21,http://www.patrickbarnaby.com/make-money-online-business-opportunitys/make-money-online/a-primer-for-writing-promotional-informative-and-entertaining-content-that-captivates-readers/,"A Primer for Writing Promotional, Informative and Entertaining Content that Captivates Readers",20,47,https://backlinko.com/google-keyword-planner,Google Keyword Planner (,How to use it,),97643,href,False,False,False,utf8,,2017-10-01 23:29:29,2017-10-01 23:29:29,2017-11-03 11:46:20,False
189523,0,18,64.90.48.146,http://searchologist.com/long-tail-keywords-seo-secret/,Long Tail Keywords are your SEO secret weapon - Searchologist,57,13,https://backlinko.com/google-keyword-planner,"usingGoogle Keyword Planner, you can visit Google AdWords Help or",Backlink,.,13171,href,False,False,False,utf8,,2017-09-25 01:14:23,2017-10-11 01:59:47,2017-10-11 18:54:10,False
189524,0,1,176.32.230.53,http://senewstoday.com/2016/10/31/moz-keyword-explorer-vs-google-keyword-planner-the-definitive-comparison/,Moz Keyword Explorer vs. Google Keyword Planner: The Definitive Comparison - SE News Today,21,30,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,119374,href,False,False,False,utf8,,2017-10-16 17:34:53,2017-10-26 09:32:29,2017-11-03 17:10:10,True
189525,0,0,104.152.168.16,http://seopti.com/moz-keyword-explorer-vs-google-keyword-planner-the-definitive-comparison/,Moz Keyword Explorer vs. Google Keyword Planner: The Definitive Comparison | SEOPTI,20,11,https://backlinko.com/google-keyword-planner,"you need a Moz Keyword Explorer refresher , or a",Google Keyword Planner refresher,.,15074,href,False,False,False,utf8,,2017-09-23 15:59:40,2017-10-30 07:57:41,2017-10-31 07:30:34,False
189526,0,0,173.212.235.113,http://www.the-whole.com/2016/12/30/100-best-internet-marketing-ultimate-guides/,100+ of the Best Internet Marketing 'Ultimate Guides' - the-whole.com,46,217,https://backlinko.com/google-keyword-planner,,http://backlinko.com/google-keyword-planner,,61641,href,False,False,False,utf8,,2017-09-27 20:55:47,2017-08-25 20:54:43,2017-09-27 20:55:47,False
189527,0,10,194.28.172.88,http://thekyiv.com/chapter-2-how-to-get-the-most-out-of-the-google-keyword-planner/,Chapter 2: How to Get The Most Out of the Google Keyword Planner —,69,3,https://backlinko.com/google-keyword-planner,Джерело:,Google Keyword Planner — No-Nonsense Guide to Finding Awesome Keywords,,23995,href,True,False,False,utf8,,2017-09-23 10:39:47,2017-10-25 18:08:38,2017-11-03 02:40:14,False
189528,0,19,181.224.136.7,https://www.theseodaily.com/keywords/google-keyword-planner-organic-seo/,How To Use Google Keyword Planner For Organic SEO,27,23,https://backlinko.com/google-keyword-planner,the most SEO value out of the Google Keyword Planner.,More at http://backlinko.com,,15125,href,False,False,False,utf8,,2017-10-06 11:00:22,2017-10-06 11:00:22,2017-10-25 15:15:52,False
189529,0,0,136.0.221.36,http://www.wg-touch.com/thread-38984-1-1.html,SEO 写作技巧（学习笔记） - SEO和内容建设 - - AdvertCN - 伟德国际官网,71,23,https://backlinko.com/google-keyword-planner,,the Google Keyword Planner,,23184,href,False,False,False,utf8,,2017-09-21 23:16:38,2017-10-21 04:12:23,2017-10-29 03:10:30,False
189530,0,0,198.252.100.127,http://youtubepassiveincome.com/want-more-views-do-youtube-seo/,Want more views? Do Youtube SEO - Youtube Passive Income,30,12,https://backlinko.com/google-keyword-planner,Ps. There’s a wonderful resource on,Backlinko,on how to use the google keyword planner.,22986,href,False,False,False,utf8,,2017-09-19 21:44:00,2017-10-06 07:18:18,2017-10-21 18:58:28,False
189531,0,8,104.27.174.23,http://www.keywordspy.info/search/keyword-planner,keyword planner | Google AdWords: Keyword Planner,63,13,https://backlinko.com/google-keyword-planner,GoogleKeyword Planner- backlinko.com,,,40160,href,True,False,False,utf8,,2017-09-30 13:25:06,,2017-09-30 13:25:06,True
189532,0,0,217.160.230.185,http://networkwebmarketing.it/servizi-internet/web-marketing,web marketing - network web marketing,13,7,https://backlinko.com/google-keyword-planner,prima di tutto di individuare l’andamento delle parole chiave o,keywords trend,indispensabile per farsi trovare esattamente dove gli utenti cercano quello,9702,href,False,False,False,utf8,,2017-10-07 01:08:10,2017-08-28 09:01:47,2017-10-07 01:08:10,False
189533,0,6,160.153.128.23,http://loanswebsites.co.uk/can-t+access+google+keyword+planner,Can-t Access Google Keyword Planner | LoansWebsites.co.uk,15,11,https://backlinko.com/google-keyword-planner,,Google Keyword Planner - No-Nonsense Guide to Finding ...,,4014,href,True,False,False,utf8,,2017-09-20 22:26:31,2017-08-17 02:48:38,2017-09-20 22:26:31,False
189534,0,6,160.153.128.23,http://loanswebsites.co.uk/google+adwords+keyword+planner+can+be+used+to+benefit+the+following,Google Adwords Keyword Planner Can Be Used To Benefit The Following | LoansWebsites.co.uk,15,13,https://backlinko.com/google-keyword-planner,,Google Keyword Planner - No-Nonsense Guide to Finding ...,,4219,href,True,False,False,utf8,,2017-09-22 02:48:38,2017-08-17 10:40:23,2017-09-22 02:48:38,False
189535,0,6,160.153.128.23,http://loanswebsites.co.uk/google+keyword+planner,Google Keyword Planner | LoansWebsites.co.uk,15,11,https://backlinko.com/google-keyword-planner,,Google Keyword Planner - No-Nonsense Guide to Finding ...,,4045,href,True,False,False,utf8,,2017-09-21 05:44:56,2017-08-18 03:57:13,2017-09-21 05:44:56,False
189536,0,6,160.153.128.23,http://loanswebsites.co.uk/google+keyword+planner+tutorial,Google Keyword Planner Tutorial | LoansWebsites.co.uk,15,13,https://backlinko.com/google-keyword-planner,,Google Keyword Planner - No-Nonsense Guide to Finding ...,,3924,href,True,False,False,utf8,,2017-09-20 22:40:15,2017-08-19 13:07:54,2017-09-20 22:40:15,False
189537,0,6,160.153.128.23,http://loanswebsites.co.uk/google-procentc3-procenta2-procentc2-procent80-procentc2-procent99s+keyword+planner+tool,Googleâs Keyword Planner Tool | LoansWebsites.co.uk,15,13,https://backlinko.com/google-keyword-planner,,Google Keyword Planner - No-Nonsense Guide to Finding ...,,4099,href,True,False,False,utf8,,2017-09-19 09:39:56,2017-08-12 22:27:07,2017-09-19 09:39:56,False
189538,0,6,160.153.128.23,http://loanswebsites.co.uk/how+does+google+adwords+keyword+tool+work,How Does Google Adwords Keyword Tool Work | LoansWebsites.co.uk,15,14,https://backlinko.com/google-keyword-planner,,Google Keyword Planner - No-Nonsense Guide to Finding ...,,4099,href,True,False,False,utf8,,2017-09-19 14:38:22,2017-08-09 04:38:24,2017-09-19 14:38:22,False
189539,0,6,160.153.128.23,http://loanswebsites.co.uk/how+to+use+adwords+keyword+planner,How To Use Adwords Keyword Planner | LoansWebsites.co.uk,15,12,https://backlinko.com/google-keyword-planner,,Google Keyword Planner - No-Nonsense Guide to Finding ...,,4036,href,True,False,False,utf8,,2017-09-23 20:32:07,2017-08-15 02:34:47,2017-09-23 20:32:07,False
189540,0,2,213.171.198.136,http://newcastle-seo.co.uk/content-marketing-ideas-you-should-try-out/,Content Marketing Ideas You Should Try Out | Newcastle SEO Services,12,11,https://backlinko.com/google-keyword-planner,"show you how to do this, but I most recommend",Backlinko’s Guide,to finding profitable keywords with this tool.,18904,href,False,False,False,utf8,,2017-11-03 01:12:03,2017-09-27 03:08:59,2017-11-03 01:12:03,False
189541,0,2,213.171.198.136,http://newcastle-seo.co.uk/four-content-marketing-ideas-you-should-try/,Four Content Marketing Ideas You Should Try,12,10,https://backlinko.com/google-keyword-planner,"show you how to do this, but I most recommend",Backlinko’s Guide,to finding profitable keywords with this tool.,18930,href,False,False,False,utf8,,2017-10-13 13:16:59,2017-09-05 23:07:31,2017-10-13 13:16:59,False
